bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
428415,647582,text,248038,application/pdf,Introduced,https://legiscan.com/US/text/HB5765/id/647582,https://www.congress.gov/112/bills/hr5765/BILLS-112hr5765ih.pdf
428413,647579,text,247898,application/pdf,Introduced,https://legiscan.com/US/text/HB5766/id/647579,https://www.congress.gov/112/bills/hr5766/BILLS-112hr5766ih.pdf
428411,647577,text,247849,application/pdf,Introduced,https://legiscan.com/US/text/HB5767/id/647577,https://www.congress.gov/112/bills/hr5767/BILLS-112hr5767ih.pdf
427220,644762,text,247637,application/pdf,Introduced,https://legiscan.com/US/text/HB5768/id/644762,https://www.congress.gov/112/bills/hr5768/BILLS-112hr5768ih.pdf
427221,644764,text,247648,application/pdf,Introduced,https://legiscan.com/US/text/HB5769/id/644764,https://www.congress.gov/112/bills/hr5769/BILLS-112hr5769ih.pdf
427222,644765,text,249552,application/pdf,Introduced,https://legiscan.com/US/text/HB5770/id/644765,https://www.congress.gov/112/bills/hr5770/BILLS-112hr5770ih.pdf
428132,646859,text,247937,application/pdf,Introduced,https://legiscan.com/US/text/HB5771/id/646859,https://www.congress.gov/112/bills/hr5771/BILLS-112hr5771ih.pdf
427223,644766,text,248004,application/pdf,Introduced,https://legiscan.com/US/text/HB5772/id/644766,https://www.congress.gov/112/bills/hr5772/BILLS-112hr5772ih.pdf
428137,646865,text,248140,application/pdf,Introduced,https://legiscan.com/US/text/HB5773/id/646865,https://www.congress.gov/112/bills/hr5773/BILLS-112hr5773ih.pdf
428140,646867,text,247990,application/pdf,Introduced,https://legiscan.com/US/text/HB5774/id/646867,https://www.congress.gov/112/bills/hr5774/BILLS-112hr5774ih.pdf
428146,646873,text,247995,application/pdf,Introduced,https://legiscan.com/US/text/HB5775/id/646873,https://www.congress.gov/112/bills/hr5775/BILLS-112hr5775ih.pdf
427224,644767,text,247774,application/pdf,Introduced,https://legiscan.com/US/text/HB5776/id/644767,https://www.congress.gov/112/bills/hr5776/BILLS-112hr5776ih.pdf
427225,644769,text,247793,application/pdf,Introduced,https://legiscan.com/US/text/HB5777/id/644769,https://www.congress.gov/112/bills/hr5777/BILLS-112hr5777ih.pdf
427226,644770,text,228466,application/pdf,Introduced,https://legiscan.com/US/text/HB5778/id/644770,https://www.congress.gov/112/bills/hr5778/BILLS-112hr5778ih.pdf
428149,646876,text,247900,application/pdf,Introduced,https://legiscan.com/US/text/HB5779/id/646876,https://www.congress.gov/112/bills/hr5779/BILLS-112hr5779ih.pdf
428154,646881,text,247870,application/pdf,Introduced,https://legiscan.com/US/text/HB5780/id/646881,https://www.congress.gov/112/bills/hr5780/BILLS-112hr5780ih.pdf
427227,644771,text,266642,application/pdf,Introduced,https://legiscan.com/US/text/HB5781/id/644771,https://www.congress.gov/112/bills/hr5781/BILLS-112hr5781ih.pdf
427228,644772,text,248012,application/pdf,Introduced,https://legiscan.com/US/text/HB5782/id/644772,https://www.congress.gov/112/bills/hr5782/BILLS-112hr5782ih.pdf
427229,644773,text,248023,application/pdf,Introduced,https://legiscan.com/US/text/HB5783/id/644773,https://www.congress.gov/112/bills/hr5783/BILLS-112hr5783ih.pdf
427230,644774,text,248051,application/pdf,Introduced,https://legiscan.com/US/text/HB5784/id/644774,https://www.congress.gov/112/bills/hr5784/BILLS-112hr5784ih.pdf
427231,644776,text,248032,application/pdf,Introduced,https://legiscan.com/US/text/HB5785/id/644776,https://www.congress.gov/112/bills/hr5785/BILLS-112hr5785ih.pdf
427232,644777,text,248159,application/pdf,Introduced,https://legiscan.com/US/text/HB5786/id/644777,https://www.congress.gov/112/bills/hr5786/BILLS-112hr5786ih.pdf
427233,644778,text,252455,application/pdf,Introduced,https://legiscan.com/US/text/HB5787/id/644778,https://www.congress.gov/112/bills/hr5787/BILLS-112hr5787ih.pdf
427234,644779,text,248111,application/pdf,Introduced,https://legiscan.com/US/text/HB5788/id/644779,https://www.congress.gov/112/bills/hr5788/BILLS-112hr5788ih.pdf
427234,668543,text,116220,application/pdf,Engrossed,https://legiscan.com/US/text/HB5788/id/668543,https://www.congress.gov/112/bills/hr5788/BILLS-112hr5788eh.pdf
427235,644780,text,248118,application/pdf,Introduced,https://legiscan.com/US/text/HB5789/id/644780,https://www.congress.gov/112/bills/hr5789/BILLS-112hr5789ih.pdf
427236,644781,text,250608,application/pdf,Introduced,https://legiscan.com/US/text/HB5790/id/644781,https://www.congress.gov/112/bills/hr5790/BILLS-112hr5790ih.pdf
427695,645739,text,248367,application/pdf,Introduced,https://legiscan.com/US/text/HB5791/id/645739,https://www.congress.gov/112/bills/hr5791/BILLS-112hr5791ih.pdf
427237,644782,text,249683,application/pdf,Introduced,https://legiscan.com/US/text/HB5792/id/644782,https://www.congress.gov/112/bills/hr5792/BILLS-112hr5792ih.pdf
428410,647576,text,247776,application/pdf,Introduced,https://legiscan.com/US/text/HB5793/id/647576,https://www.congress.gov/112/bills/hr5793/BILLS-112hr5793ih.pdf
428409,647575,text,251586,application/pdf,Introduced,https://legiscan.com/US/text/HB5794/id/647575,https://www.congress.gov/112/bills/hr5794/BILLS-112hr5794ih.pdf
428818,649094,text,267755,application/pdf,Introduced,https://legiscan.com/US/text/HB5795/id/649094,https://www.congress.gov/112/bills/hr5795/BILLS-112hr5795ih.pdf
428817,649093,text,260302,application/pdf,Introduced,https://legiscan.com/US/text/HB5796/id/649093,https://www.congress.gov/112/bills/hr5796/BILLS-112hr5796ih.pdf
428404,647570,text,247540,application/pdf,Introduced,https://legiscan.com/US/text/HB5797/id/647570,https://www.congress.gov/112/bills/hr5797/BILLS-112hr5797ih.pdf
428404,660075,text,253348,application/pdf,Introduced,https://legiscan.com/US/text/HB5797/id/660075,https://www.congress.gov/112/bills/hr5797/BILLS-112hr5797rh.pdf
428404,660131,text,114412,application/pdf,Engrossed,https://legiscan.com/US/text/HB5797/id/660131,https://www.congress.gov/112/bills/hr5797/BILLS-112hr5797eh.pdf
428886,649353,text,252609,application/pdf,Introduced,https://legiscan.com/US/text/HB5798/id/649353,https://www.congress.gov/112/bills/hr5798/BILLS-112hr5798ih.pdf
427694,645738,text,579102,application/pdf,Introduced,https://legiscan.com/US/text/HB5799/id/645738,https://www.congress.gov/112/bills/hr5799/BILLS-112hr5799ih.pdf
428905,649366,text,257590,application/pdf,Introduced,https://legiscan.com/US/text/HB5800/id/649366,https://www.congress.gov/112/bills/hr5800/BILLS-112hr5800ih.pdf
428816,649092,text,259720,application/pdf,Introduced,https://legiscan.com/US/text/HB5801/id/649092,https://www.congress.gov/112/bills/hr5801/BILLS-112hr5801ih.pdf
428403,647569,text,247572,application/pdf,Introduced,https://legiscan.com/US/text/HB5802/id/647569,https://www.congress.gov/112/bills/hr5802/BILLS-112hr5802ih.pdf
428401,647566,text,247705,application/pdf,Introduced,https://legiscan.com/US/text/HB5803/id/647566,https://www.congress.gov/112/bills/hr5803/BILLS-112hr5803ih.pdf
428399,647565,text,248456,application/pdf,Introduced,https://legiscan.com/US/text/HB5804/id/647565,https://www.congress.gov/112/bills/hr5804/BILLS-112hr5804ih.pdf
428397,647563,text,251420,application/pdf,Introduced,https://legiscan.com/US/text/HB5805/id/647563,https://www.congress.gov/112/bills/hr5805/BILLS-112hr5805ih.pdf
428395,647561,text,248467,application/pdf,Introduced,https://legiscan.com/US/text/HB5806/id/647561,https://www.congress.gov/112/bills/hr5806/BILLS-112hr5806ih.pdf
428395,671741,text,258738,application/pdf,Introduced,https://legiscan.com/US/text/HB5806/id/671741,https://www.congress.gov/112/bills/hr5806/BILLS-112hr5806rh.pdf
428394,647560,text,250791,application/pdf,Introduced,https://legiscan.com/US/text/HB5807/id/647560,https://www.congress.gov/112/bills/hr5807/BILLS-112hr5807ih.pdf
428815,649090,text,247944,application/pdf,Introduced,https://legiscan.com/US/text/HB5808/id/649090,https://www.congress.gov/112/bills/hr5808/BILLS-112hr5808ih.pdf
428814,649089,text,247864,application/pdf,Introduced,https://legiscan.com/US/text/HB5809/id/649089,https://www.congress.gov/112/bills/hr5809/BILLS-112hr5809ih.pdf
428813,649088,text,247845,application/pdf,Introduced,https://legiscan.com/US/text/HB5810/id/649088,https://www.congress.gov/112/bills/hr5810/BILLS-112hr5810ih.pdf
428812,649087,text,247896,application/pdf,Introduced,https://legiscan.com/US/text/HB5811/id/649087,https://www.congress.gov/112/bills/hr5811/BILLS-112hr5811ih.pdf
428811,649086,text,248337,application/pdf,Introduced,https://legiscan.com/US/text/HB5812/id/649086,https://www.congress.gov/112/bills/hr5812/BILLS-112hr5812ih.pdf
428923,649377,text,251032,application/pdf,Introduced,https://legiscan.com/US/text/HB5813/id/649377,https://www.congress.gov/112/bills/hr5813/BILLS-112hr5813ih.pdf
428810,649085,text,262901,application/pdf,Introduced,https://legiscan.com/US/text/HB5814/id/649085,https://www.congress.gov/112/bills/hr5814/BILLS-112hr5814ih.pdf
428941,649391,text,258825,application/pdf,Introduced,https://legiscan.com/US/text/HB5815/id/649391,https://www.congress.gov/112/bills/hr5815/BILLS-112hr5815ih.pdf
428157,646884,text,356541,application/pdf,Introduced,https://legiscan.com/US/text/HB5816/id/646884,https://www.congress.gov/112/bills/hr5816/BILLS-112hr5816ih.pdf
428961,649404,text,250438,application/pdf,Introduced,https://legiscan.com/US/text/HB5817/id/649404,https://www.congress.gov/112/bills/hr5817/BILLS-112hr5817ih.pdf
428961,669967,text,117721,application/pdf,Engrossed,https://legiscan.com/US/text/HB5817/id/669967,https://www.congress.gov/112/bills/hr5817/BILLS-112hr5817eh.pdf
428977,649415,text,248127,application/pdf,Introduced,https://legiscan.com/US/text/HB5818/id/649415,https://www.congress.gov/112/bills/hr5818/BILLS-112hr5818ih.pdf
428996,649428,text,248222,application/pdf,Introduced,https://legiscan.com/US/text/HB5819/id/649428,https://www.congress.gov/112/bills/hr5819/BILLS-112hr5819ih.pdf
428809,649084,text,247787,application/pdf,Introduced,https://legiscan.com/US/text/HB5820/id/649084,https://www.congress.gov/112/bills/hr5820/BILLS-112hr5820ih.pdf
428808,649083,text,248096,application/pdf,Introduced,https://legiscan.com/US/text/HB5821/id/649083,https://www.congress.gov/112/bills/hr5821/BILLS-112hr5821ih.pdf
428807,649082,text,252830,application/pdf,Introduced,https://legiscan.com/US/text/HB5822/id/649082,https://www.congress.gov/112/bills/hr5822/BILLS-112hr5822ih.pdf
429013,649441,text,249703,application/pdf,Introduced,https://legiscan.com/US/text/HB5823/id/649441,https://www.congress.gov/112/bills/hr5823/BILLS-112hr5823ih.pdf
429032,649461,text,256260,application/pdf,Introduced,https://legiscan.com/US/text/HB5824/id/649461,https://www.congress.gov/112/bills/hr5824/BILLS-112hr5824ih.pdf
429052,649481,text,250966,application/pdf,Introduced,https://legiscan.com/US/text/HB5825/id/649481,https://www.congress.gov/112/bills/hr5825/BILLS-112hr5825ih.pdf
428393,647559,text,267538,application/pdf,Introduced,https://legiscan.com/US/text/HB5826/id/647559,https://www.congress.gov/112/bills/hr5826/BILLS-112hr5826ih.pdf
428386,647551,text,259055,application/pdf,Introduced,https://legiscan.com/US/text/HB5827/id/647551,https://www.congress.gov/112/bills/hr5827/BILLS-112hr5827ih.pdf
428806,649081,text,250175,application/pdf,Introduced,https://legiscan.com/US/text/HB5828/id/649081,https://www.congress.gov/112/bills/hr5828/BILLS-112hr5828ih.pdf
428805,649080,text,249181,application/pdf,Introduced,https://legiscan.com/US/text/HB5829/id/649080,https://www.congress.gov/112/bills/hr5829/BILLS-112hr5829ih.pdf
428679,648289,text,249530,application/pdf,Introduced,https://legiscan.com/US/text/HB5830/id/648289,https://www.congress.gov/112/bills/hr5830/BILLS-112hr5830ih.pdf
429068,649497,text,255187,application/pdf,Introduced,https://legiscan.com/US/text/HB5831/id/649497,https://www.congress.gov/112/bills/hr5831/BILLS-112hr5831ih.pdf
429185,649750,text,251646,application/pdf,Introduced,https://legiscan.com/US/text/HB5832/id/649750,https://www.congress.gov/112/bills/hr5832/BILLS-112hr5832ih.pdf
429087,649516,text,256773,application/pdf,Introduced,https://legiscan.com/US/text/HB5833/id/649516,https://www.congress.gov/112/bills/hr5833/BILLS-112hr5833ih.pdf
429104,649533,text,250044,application/pdf,Introduced,https://legiscan.com/US/text/HB5834/id/649533,https://www.congress.gov/112/bills/hr5834/BILLS-112hr5834ih.pdf
429672,651789,text,255505,application/pdf,Introduced,https://legiscan.com/US/text/HB5835/id/651789,https://www.congress.gov/112/bills/hr5835/BILLS-112hr5835ih.pdf
429122,649551,text,249790,application/pdf,Introduced,https://legiscan.com/US/text/HB5836/id/649551,https://www.congress.gov/112/bills/hr5836/BILLS-112hr5836ih.pdf
428804,649079,text,248566,application/pdf,Introduced,https://legiscan.com/US/text/HB5837/id/649079,https://www.congress.gov/112/bills/hr5837/BILLS-112hr5837ih.pdf
428804,659680,text,115948,application/pdf,Engrossed,https://legiscan.com/US/text/HB5837/id/659680,https://www.congress.gov/112/bills/hr5837/BILLS-112hr5837eh.pdf
428804,671701,text,121478,application/pdf,Enrolled,https://legiscan.com/US/text/HB5837/id/671701,https://www.congress.gov/112/bills/hr5837/BILLS-112hr5837enr.pdf
429137,649566,text,249653,application/pdf,Introduced,https://legiscan.com/US/text/HB5838/id/649566,https://www.congress.gov/112/bills/hr5838/BILLS-112hr5838ih.pdf
429183,649748,text,259284,application/pdf,Introduced,https://legiscan.com/US/text/HB5839/id/649748,https://www.congress.gov/112/bills/hr5839/BILLS-112hr5839ih.pdf
429357,650297,text,257689,application/pdf,Introduced,https://legiscan.com/US/text/HB5840/id/650297,https://www.congress.gov/112/bills/hr5840/BILLS-112hr5840ih.pdf
428385,647550,text,280928,application/pdf,Introduced,https://legiscan.com/US/text/HB5841/id/647550,https://www.congress.gov/112/bills/hr5841/BILLS-112hr5841ih.pdf
428803,649078,text,248329,application/pdf,Introduced,https://legiscan.com/US/text/HB5842/id/649078,https://www.congress.gov/112/bills/hr5842/BILLS-112hr5842ih.pdf
428803,652639,text,256788,application/pdf,Introduced,https://legiscan.com/US/text/HB5842/id/652639,https://www.congress.gov/112/bills/hr5842/BILLS-112hr5842rh.pdf
428802,649077,text,247602,application/pdf,Introduced,https://legiscan.com/US/text/HB5843/id/649077,https://www.congress.gov/112/bills/hr5843/BILLS-112hr5843ih.pdf
428802,658043,text,115212,application/pdf,Engrossed,https://legiscan.com/US/text/HB5843/id/658043,https://www.congress.gov/112/bills/hr5843/BILLS-112hr5843eh.pdf
429181,649746,text,252297,application/pdf,Introduced,https://legiscan.com/US/text/HB5844/id/649746,https://www.congress.gov/112/bills/hr5844/BILLS-112hr5844ih.pdf
429372,650312,text,259859,application/pdf,Introduced,https://legiscan.com/US/text/HB5845/id/650312,https://www.congress.gov/112/bills/hr5845/BILLS-112hr5845ih.pdf
429177,649742,text,248454,application/pdf,Introduced,https://legiscan.com/US/text/HB5846/id/649742,https://www.congress.gov/112/bills/hr5846/BILLS-112hr5846ih.pdf
429175,649740,text,249385,application/pdf,Introduced,https://legiscan.com/US/text/HB5847/id/649740,https://www.congress.gov/112/bills/hr5847/BILLS-112hr5847ih.pdf
428801,649076,text,247587,application/pdf,Introduced,https://legiscan.com/US/text/HB5848/id/649076,https://www.congress.gov/112/bills/hr5848/BILLS-112hr5848ih.pdf
429171,649736,text,250224,application/pdf,Introduced,https://legiscan.com/US/text/HB5849/id/649736,https://www.congress.gov/112/bills/hr5849/BILLS-112hr5849ih.pdf
429169,649734,text,250122,application/pdf,Introduced,https://legiscan.com/US/text/HB5850/id/649734,https://www.congress.gov/112/bills/hr5850/BILLS-112hr5850ih.pdf
429165,649730,text,248549,application/pdf,Introduced,https://legiscan.com/US/text/HB5851/id/649730,https://www.congress.gov/112/bills/hr5851/BILLS-112hr5851ih.pdf
429164,649729,text,250148,application/pdf,Introduced,https://legiscan.com/US/text/HB5852/id/649729,https://www.congress.gov/112/bills/hr5852/BILLS-112hr5852ih.pdf
429162,649727,text,262570,application/pdf,Introduced,https://legiscan.com/US/text/HB5853/id/649727,https://www.congress.gov/112/bills/hr5853/BILLS-112hr5853ih.pdf
428383,647548,text,337884,application/pdf,Introduced,https://legiscan.com/US/text/HB5854/id/647548,https://www.congress.gov/112/bills/hr5854/BILLS-112hr5854rh.pdf
428383,653194,text,319074,application/pdf,Introduced,https://legiscan.com/US/text/HB5854/id/653194,https://www.congress.gov/112/bills/hr5854/BILLS-112hr5854pcs.pdf
428383,651498,text,196576,application/pdf,Engrossed,https://legiscan.com/US/text/HB5854/id/651498,https://www.congress.gov/112/bills/hr5854/BILLS-112hr5854eh.pdf
428381,647546,text,388813,application/pdf,Introduced,https://legiscan.com/US/text/HB5855/id/647546,https://www.congress.gov/112/bills/hr5855/BILLS-112hr5855rh.pdf
428381,654703,text,374527,application/pdf,Introduced,https://legiscan.com/US/text/HB5855/id/654703,https://www.congress.gov/112/bills/hr5855/BILLS-112hr5855pcs.pdf
428381,653763,text,237308,application/pdf,Engrossed,https://legiscan.com/US/text/HB5855/id/653763,https://www.congress.gov/112/bills/hr5855/BILLS-112hr5855eh.pdf
428800,649075,text,477110,application/pdf,Introduced,https://legiscan.com/US/text/HB5856/id/649075,https://www.congress.gov/112/bills/hr5856/BILLS-112hr5856rh.pdf
428800,660210,text,1043991,application/pdf,Introduced,https://legiscan.com/US/text/HB5856/id/660210,https://www.congress.gov/112/bills/hr5856/BILLS-112hr5856rs.pdf
428800,659502,text,303301,application/pdf,Engrossed,https://legiscan.com/US/text/HB5856/id/659502,https://www.congress.gov/112/bills/hr5856/BILLS-112hr5856eh.pdf
428782,648797,text,575243,application/pdf,Introduced,https://legiscan.com/US/text/HB5857/id/648797,https://www.congress.gov/112/bills/hr5857/BILLS-112hr5857rh.pdf
429161,649726,text,257953,application/pdf,Introduced,https://legiscan.com/US/text/HB5858/id/649726,https://www.congress.gov/112/bills/hr5858/BILLS-112hr5858ih.pdf
429161,652656,text,261951,application/pdf,Introduced,https://legiscan.com/US/text/HB5858/id/652656,https://www.congress.gov/112/bills/hr5858/BILLS-112hr5858rh.pdf
429387,650327,text,228156,application/pdf,Introduced,https://legiscan.com/US/text/HB5859/id/650327,https://www.congress.gov/112/bills/hr5859/BILLS-112hr5859ih.pdf
429387,658935,text,252742,application/pdf,Introduced,https://legiscan.com/US/text/HB5859/id/658935,https://www.congress.gov/112/bills/hr5859/BILLS-112hr5859rh.pdf
429387,659706,text,115812,application/pdf,Engrossed,https://legiscan.com/US/text/HB5859/id/659706,https://www.congress.gov/112/bills/hr5859/BILLS-112hr5859eh.pdf
429387,672428,text,121359,application/pdf,Enrolled,https://legiscan.com/US/text/HB5859/id/672428,https://www.congress.gov/112/bills/hr5859/BILLS-112hr5859enr.pdf
429674,651791,text,257047,application/pdf,Introduced,https://legiscan.com/US/text/HB5860/id/651791,https://www.congress.gov/112/bills/hr5860/BILLS-112hr5860ih.pdf
429403,650343,text,253375,application/pdf,Introduced,https://legiscan.com/US/text/HB5861/id/650343,https://www.congress.gov/112/bills/hr5861/BILLS-112hr5861ih.pdf
429419,650360,text,234381,application/pdf,Introduced,https://legiscan.com/US/text/HB5862/id/650360,https://www.congress.gov/112/bills/hr5862/BILLS-112hr5862ih.pdf
429436,650380,text,247860,application/pdf,Introduced,https://legiscan.com/US/text/HB5863/id/650380,https://www.congress.gov/112/bills/hr5863/BILLS-112hr5863ih.pdf
429608,650960,text,306563,application/pdf,Introduced,https://legiscan.com/US/text/HB5864/id/650960,https://www.congress.gov/112/bills/hr5864/BILLS-112hr5864ih.pdf
429676,651792,text,265097,application/pdf,Introduced,https://legiscan.com/US/text/HB5865/id/651792,https://www.congress.gov/112/bills/hr5865/BILLS-112hr5865ih.pdf
429676,663281,text,271825,application/pdf,Introduced,https://legiscan.com/US/text/HB5865/id/663281,https://www.congress.gov/112/bills/hr5865/BILLS-112hr5865rh.pdf
429676,663527,text,131793,application/pdf,Engrossed,https://legiscan.com/US/text/HB5865/id/663527,https://www.congress.gov/112/bills/hr5865/BILLS-112hr5865eh.pdf
429605,650957,text,261809,application/pdf,Introduced,https://legiscan.com/US/text/HB5866/id/650957,https://www.congress.gov/112/bills/hr5866/BILLS-112hr5866ih.pdf
429604,650956,text,247720,application/pdf,Introduced,https://legiscan.com/US/text/HB5867/id/650956,https://www.congress.gov/112/bills/hr5867/BILLS-112hr5867ih.pdf
429602,650954,text,357642,application/pdf,Introduced,https://legiscan.com/US/text/HB5868/id/650954,https://www.congress.gov/112/bills/hr5868/BILLS-112hr5868ih.pdf
429598,650951,text,284746,application/pdf,Introduced,https://legiscan.com/US/text/HB5869/id/650951,https://www.congress.gov/112/bills/hr5869/BILLS-112hr5869ih.pdf
429596,650949,text,249334,application/pdf,Introduced,https://legiscan.com/US/text/HB5870/id/650949,https://www.congress.gov/112/bills/hr5870/BILLS-112hr5870ih.pdf
429593,650946,text,249436,application/pdf,Introduced,https://legiscan.com/US/text/HB5871/id/650946,https://www.congress.gov/112/bills/hr5871/BILLS-112hr5871ih.pdf
429591,650944,text,250620,application/pdf,Introduced,https://legiscan.com/US/text/HB5872/id/650944,https://www.congress.gov/112/bills/hr5872/BILLS-112hr5872ih.pdf
429591,658305,text,264582,application/pdf,Introduced,https://legiscan.com/US/text/HB5872/id/658305,https://www.congress.gov/112/bills/hr5872/BILLS-112hr5872rh.pdf
429591,659613,text,216014,application/pdf,Introduced,https://legiscan.com/US/text/HB5872/id/659613,https://www.congress.gov/112/bills/hr5872/BILLS-112hr5872pcs.pdf
429591,659381,text,118054,application/pdf,Engrossed,https://legiscan.com/US/text/HB5872/id/659381,https://www.congress.gov/112/bills/hr5872/BILLS-112hr5872eh.pdf
429591,659717,text,122744,application/pdf,Enrolled,https://legiscan.com/US/text/HB5872/id/659717,https://www.congress.gov/112/bills/hr5872/BILLS-112hr5872enr.pdf
429589,650942,text,250173,application/pdf,Introduced,https://legiscan.com/US/text/HB5873/id/650942,https://www.congress.gov/112/bills/hr5873/BILLS-112hr5873ih.pdf
429585,650938,text,269559,application/pdf,Introduced,https://legiscan.com/US/text/HB5874/id/650938,https://www.congress.gov/112/bills/hr5874/BILLS-112hr5874ih.pdf
429582,650935,text,256002,application/pdf,Introduced,https://legiscan.com/US/text/HB5875/id/650935,https://www.congress.gov/112/bills/hr5875/BILLS-112hr5875ih.pdf
429580,650933,text,263912,application/pdf,Introduced,https://legiscan.com/US/text/HB5876/id/650933,https://www.congress.gov/112/bills/hr5876/BILLS-112hr5876ih.pdf
429577,650930,text,252352,application/pdf,Introduced,https://legiscan.com/US/text/HB5877/id/650930,https://www.congress.gov/112/bills/hr5877/BILLS-112hr5877ih.pdf
429574,650926,text,252157,application/pdf,Introduced,https://legiscan.com/US/text/HB5878/id/650926,https://www.congress.gov/112/bills/hr5878/BILLS-112hr5878ih.pdf
429572,650924,text,252933,application/pdf,Introduced,https://legiscan.com/US/text/HB5879/id/650924,https://www.congress.gov/112/bills/hr5879/BILLS-112hr5879ih.pdf
429570,650922,text,247585,application/pdf,Introduced,https://legiscan.com/US/text/HB5880/id/650922,https://www.congress.gov/112/bills/hr5880/BILLS-112hr5880ih.pdf
429567,650919,text,249935,application/pdf,Introduced,https://legiscan.com/US/text/HB5881/id/650919,https://www.congress.gov/112/bills/hr5881/BILLS-112hr5881ih.pdf
429679,651795,text,288550,application/pdf,Introduced,https://legiscan.com/US/text/HB5882/id/651795,https://www.congress.gov/112/bills/hr5882/BILLS-112hr5882rh.pdf
429679,660217,text,357412,application/pdf,Introduced,https://legiscan.com/US/text/HB5882/id/660217,https://www.congress.gov/112/bills/hr5882/BILLS-112hr5882rs.pdf
429679,653856,text,158851,application/pdf,Engrossed,https://legiscan.com/US/text/HB5882/id/653856,https://www.congress.gov/112/bills/hr5882/BILLS-112hr5882eh.pdf
429682,651797,text,228337,application/pdf,Introduced,https://legiscan.com/US/text/HB5883/id/651797,https://www.congress.gov/112/bills/hr5883/BILLS-112hr5883ih.pdf
429682,652765,text,113484,application/pdf,Engrossed,https://legiscan.com/US/text/HB5883/id/652765,https://www.congress.gov/112/bills/hr5883/BILLS-112hr5883eh.pdf
429682,653631,text,118384,application/pdf,Enrolled,https://legiscan.com/US/text/HB5883/id/653631,https://www.congress.gov/112/bills/hr5883/BILLS-112hr5883enr.pdf
429683,651798,text,251279,application/pdf,Introduced,https://legiscan.com/US/text/HB5884/id/651798,https://www.congress.gov/112/bills/hr5884/BILLS-112hr5884ih.pdf
429685,651800,text,247782,application/pdf,Introduced,https://legiscan.com/US/text/HB5885/id/651800,https://www.congress.gov/112/bills/hr5885/BILLS-112hr5885ih.pdf
429688,651802,text,249945,application/pdf,Introduced,https://legiscan.com/US/text/HB5886/id/651802,https://www.congress.gov/112/bills/hr5886/BILLS-112hr5886ih.pdf
429690,651804,text,276222,application/pdf,Introduced,https://legiscan.com/US/text/HB5887/id/651804,https://www.congress.gov/112/bills/hr5887/BILLS-112hr5887ih.pdf
429692,651805,text,256412,application/pdf,Introduced,https://legiscan.com/US/text/HB5888/id/651805,https://www.congress.gov/112/bills/hr5888/BILLS-112hr5888ih.pdf
430205,653234,text,293363,application/pdf,Introduced,https://legiscan.com/US/text/HB5889/id/653234,https://www.congress.gov/112/bills/hr5889/BILLS-112hr5889ih.pdf
430205,657582,text,277711,application/pdf,Introduced,https://legiscan.com/US/text/HB5889/id/657582,https://www.congress.gov/112/bills/hr5889/BILLS-112hr5889rh.pdf
430205,657914,text,153547,application/pdf,Engrossed,https://legiscan.com/US/text/HB5889/id/657914,https://www.congress.gov/112/bills/hr5889/BILLS-112hr5889eh.pdf
430030,652653,text,113269,application/pdf,Introduced,https://legiscan.com/US/text/HB5890/id/652653,https://www.congress.gov/112/bills/hr5890/BILLS-112hr5890eh.pdf
430030,653761,text,117057,application/pdf,Enrolled,https://legiscan.com/US/text/HB5890/id/653761,https://www.congress.gov/112/bills/hr5890/BILLS-112hr5890enr.pdf
430052,652735,text,253188,application/pdf,Introduced,https://legiscan.com/US/text/HB5891/id/652735,https://www.congress.gov/112/bills/hr5891/BILLS-112hr5891ih.pdf
430048,652732,text,262200,application/pdf,Introduced,https://legiscan.com/US/text/HB5892/id/652732,https://www.congress.gov/112/bills/hr5892/BILLS-112hr5892ih.pdf
430048,658123,text,246607,application/pdf,Introduced,https://legiscan.com/US/text/HB5892/id/658123,https://www.congress.gov/112/bills/hr5892/BILLS-112hr5892rh.pdf
430048,658899,text,128531,application/pdf,Engrossed,https://legiscan.com/US/text/HB5892/id/658899,https://www.congress.gov/112/bills/hr5892/BILLS-112hr5892eh.pdf
430291,653845,text,310277,application/pdf,Introduced,https://legiscan.com/US/text/HB5893/id/653845,https://www.congress.gov/112/bills/hr5893/BILLS-112hr5893ih.pdf
430207,653236,text,247966,application/pdf,Introduced,https://legiscan.com/US/text/HB5894/id/653236,https://www.congress.gov/112/bills/hr5894/BILLS-112hr5894ih.pdf
430209,653238,text,253515,application/pdf,Introduced,https://legiscan.com/US/text/HB5895/id/653238,https://www.congress.gov/112/bills/hr5895/BILLS-112hr5895ih.pdf
430294,653848,text,248303,application/pdf,Introduced,https://legiscan.com/US/text/HB5896/id/653848,https://www.congress.gov/112/bills/hr5896/BILLS-112hr5896ih.pdf
430211,653579,text,247714,application/pdf,Introduced,https://legiscan.com/US/text/HB5897/id/653579,https://www.congress.gov/112/bills/hr5897/BILLS-112hr5897ih.pdf
430213,653580,text,251112,application/pdf,Introduced,https://legiscan.com/US/text/HB5898/id/653580,https://www.congress.gov/112/bills/hr5898/BILLS-112hr5898ih.pdf
430215,653583,text,249821,application/pdf,Introduced,https://legiscan.com/US/text/HB5899/id/653583,https://www.congress.gov/112/bills/hr5899/BILLS-112hr5899ih.pdf
430218,653242,text,248169,application/pdf,Introduced,https://legiscan.com/US/text/HB5900/id/653242,https://www.congress.gov/112/bills/hr5900/BILLS-112hr5900ih.pdf
