people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
9247,"Charles Boustany",Charles,W.,Boustany,Jr.,,2,R,1,Rep,HD-LA-3,422681,35514,N00026595,Charles_Boustany_Jr.,228684,0
9249,"Dan Burton",Dan,,Burton,,,2,R,1,Rep,HD-IN-5,14426887,26855,N00000010,Dan_Burton,158853,0
9251,"Dave Camp",Dave,,Camp,,,2,R,1,Rep,HD-MI-4,376005,26911,N00008086,Dave_Camp,158898,0
9254,"John Carter",John,R.,Carter,,,2,R,1,Rep,HD-TX-31,17658461,49296,N00025095,John_Carter_(Texas),211726,0
9255,"Bill Cassidy",Bill,,Cassidy,,,2,R,1,Rep,HD-LA-6,6673315,69494,N00030245,Bill_Cassidy,266763,0
9257,"Jason Chaffetz",Jason,,Chaffetz,,,2,R,1,Rep,HD-UT-3,9875071,103482,N00028958,Jason_Chaffetz,239356,0
9258,"Ben Chandler",Ben,,Chandler,,,1,D,1,Rep,HD-KY-6,6407215,1891,N00026591,Ben_Chandler,222027,0
9260,"Howard Coble",Howard,,Coble,,,2,R,1,Rep,HD-NC-6,5947078,27001,N00002247,Howard_Coble,158939,0
9261,"Joseph Crowley",Joseph,,Crowley,,,1,D,1,Rep,HD-NY-14,4876353,4295,N00001127,Joseph_Crowley,158976,0
9264,"Charles Dent",Charles,W.,Dent,,,2,R,1,Rep,HD-PA-15,6568974,9121,N00026171,Charlie_Dent,198188,0
9265,"Joe Donnelly",Joe,,Donnelly,,,1,D,1,Rep,HD-IN-2,7409487,34212,N00026586,Joe_Donnelly,248299,0
9267,"Jo Emerson",Jo,Ann,Emerson,,,2,R,1,Rep,HD-MO-8,3917715,903,N00005090,Jo_Ann_Emerson,158926,0
9269,"Virginia Foxx",Virginia,,Foxx,,,2,R,1,Rep,HD-NC-5,6285984,6051,N00026166,Virginia_Foxx,196515,0
9270,"Rodney Frelinghuysen",Rodney,P.,Frelinghuysen,,,2,R,1,Rep,HD-NJ-11,6513034,22177,N00000684,Rodney_Frelinghuysen,158962,0
9271,"Scott Garrett",Scott,,Garrett,,,2,R,1,Rep,HD-NJ-5,6586028,4430,N00000743,Scott_Garrett_(New_Jersey),211686,0
9272,"Jim Gerlach",Jim,,Gerlach,,,2,R,1,Rep,HD-PA-6,6569358,5226,N00025025,Jim_Gerlach,198216,0
9273,"Sam Graves",Sam,,Graves,,,2,R,1,Rep,HD-MO-6,3836803,9425,N00013323,Sam_Graves,195969,0
9274,"Brett Guthrie",Brett,,Guthrie,,,2,R,1,Rep,HD-KY-2,6573540,18829,N00029675,Brett_Guthrie,194385,0
9277,"Tim Holden",Tim,,Holden,,,1,D,1,Rep,HD-PA-17,16743854,27042,N00001469,Tim_Holden_(Pennsylvania),159036,0
9279,"Darrell Issa",Darrell,E.,Issa,,,2,R,1,Rep,HD-CA-49,61054,16553,N00007017,Darrell_Issa,205554,0
9280,"Lynn Jenkins",Lynn,,Jenkins,,,2,R,1,Rep,HD-KS-2,6612389,18594,N00029077,Lynn_Jenkins,208581,0
9281,"Timothy Johnson",Timothy,V.,Johnson,,,2,R,1,Rep,HD-IL-15,6624300,27067,N00012890,Timothy_Williams_(Texas),194389,0
9282,"Walter Jones",Walter,B.,Jones,Jr.,,2,R,1,Rep,HD-NC-3,17658130,21785,N00002299,Walter_Jones,158936,0
9283,"Peter King",Peter,T.,King,,,2,R,1,Rep,HD-NY-2,17658227,26968,N00001193,Peter_King,158972,0
9284,"Steve King",Steve,,King,,,2,R,1,Rep,HD-IA-4,6587767,10853,N00025237,Steve_King_(Iowa),193968,0
9286,"Larry Kissell",Larry,,Kissell,,,1,D,1,Rep,HD-NC-8,17658691,57769,N00028859,Larry_Kissell,266978,0
9287,"John Kline",John,,Kline,,,2,R,1,Rep,HD-MN-2,17658796,20311,N00004436,John_Kline,211681,0
9289,"Leonard Lance",Leonard,,Lance,,,2,R,1,Rep,HD-NJ-7,13008942,4443,N00000898,Leonard_Lance,197381,0
9290,"Tom Latham",Tom,,Latham,,,2,R,1,Rep,HD-IA-3,17658585,22175,N00004227,Tom_Latham,158825,0
9291,"Steven LaTourette",Steven,C.,LaTourette,,,2,R,1,Rep,HD-OH-14,4421106,21798,N00003545,Steven_LaTourette,159019,0
9292,"Christopher Lee",Christopher,J.,Lee,,,2,R,1,Rep,HD-NY-26,19711335,136504,N00030198,Arthur_Christopher_Lee,267007,0
9293,"Frank LoBiondo",Frank,A.,LoBiondo,,,2,R,1,Rep,HD-NJ-2,17658180,21890,N00000851,Frank_LoBiondo,158953,0
9294,"Frank Lucas",Frank,D.,Lucas,,,2,R,1,Rep,HD-OK-3,17658609,27032,N00005559,Frank_Lucas,159025,0
9295,"Blaine Luetkemeyer",Blaine,,Luetkemeyer,,,2,R,1,Rep,HD-MO-3,4243467,20400,N00030026,Blaine_Luetkemeyer,196108,0
9296,"Cynthia Lummis",Cynthia,M.,Lummis,,,2,R,1,Rep,HD-WY,6365823,15546,N00029788,Cynthia_Lummis,240578,0
9297,"Donald Manzullo",Donald,A.,Manzullo,,,2,R,1,Rep,HD-IL-16,17657453,26843,N00004905,Donald_Manzullo,158843,0
9299,"Jim Matheson",Jim,,Matheson,,,1,D,1,Rep,HD-UT-4,9890513,50722,N00009753,Jim_Matheson,207713,0
9300,"Mike McIntyre",Mike,,McIntyre,,,1,D,1,Rep,HD-NC-7,17658800,153,N00002356,Mike_McIntyre,158940,0
9302,"Candice Miller",Candice,S.,Miller,,,2,R,1,Rep,HD-MI-10,13010776,2062,N00009795,Candice_Miller,211716,0
9305,"Jerry Moran",Jerry,,Moran,,,2,R,2,Sen,HD-KS-1,19889609,542,N00005282,Jerry_Moran,158858,0
9306,"Sue Myrick",Sue,Wilkins,Myrick,,,2,R,1,Rep,HD-NC-9,6726648,21789,N00002327,Sue_Wilkins_Myrick,158942,0
9307,"Richard Neal",Richard,E.,Neal,,,1,D,1,Rep,HD-MA-1,17441075,26895,N00000153,Richard_Neal,158876,0
9308,"Erik Paulsen",Erik,,Paulsen,,,2,R,1,Rep,HD-MN-3,17658795,3833,N00029391,Erik_Paulsen,195908,0
9309,"Ed Perlmutter",Ed,,Perlmutter,,,1,D,1,Rep,HD-CO-7,6276954,2653,N00027510,Ed_Perlmutter,193129,0
9310,"Thomas Petri",Thomas,E.,Petri,,,2,R,1,Rep,HD-WI-6,15293093,27139,N00004426,Tom_Petri,159131,0
9311,"Ted Poe",Ted,,Poe,,,2,R,1,Rep,HD-TX-2,16584997,49198,N00026457,Ted_Poe,226545,0
9312,"Mike Quigley",Mike,,Quigley,,,1,D,1,Rep,HD-IL-5,8785226,83310,N00030581,Mike_Quigley,277349,0
9313,"Nick Rahall",Nick,J.,Rahall,II,,1,D,1,Rep,HD-WV-3,15115958,27133,N00002198,Nick_Rahall,159137,0
9314,"Denny Rehberg",Denny,,Rehberg,,,2,R,1,Rep,HD-MT,6634183,404,N00004645,Denny_Rehberg,207683,0
9315,"David Roe",David,P.,Roe,,,2,R,1,Rep,HD-TN-1,2886736,65306,N00028463,Phil_Roe,267171,0
9316,"Thomas Rooney",Thomas,J.,Rooney,,,2,R,1,Rep,HD-FL-17,0,107800,N00029018,Thomas_Rooney_(Florida),267175,0
9317,"Mike Ross",Mike,,Ross,,,1,D,1,Rep,HD-AR-4,9726492,24571,N00009571,Mike_Ross_(Arizona),205540,0
9320,"Aaron Schock",Aaron,,Schock,,,2,R,1,Rep,HD-IL-18,6656178,33428,N00029273,Aaron_Schock,228382,0
9321,"Kurt Schrader",Kurt,,Schrader,,,1,D,1,Rep,HD-OR-5,22206618,10813,N00030071,Kurt_Schrader,198136,0
9322,"John Shimkus",John,,Shimkus,,,2,R,1,Rep,HD-IL-15,17657969,246,N00004961,John_Shimkus,158847,0
9323,"Bill Shuster",Bill,,Shuster,,,2,R,1,Rep,HD-PA-9,17658321,55693,N00013770,Bill_Shuster,209249,0
9324,"Adrian Smith",Adrian,,Smith,,,2,R,1,Rep,HD-NE-3,6558263,21284,N00027623,Adrian_Smith,196871,0
9328,"Lee Terry",Lee,,Terry,,,2,R,1,Rep,HD-NE-2,17658802,21276,N00005321,Lee_Terry,158948,0
9329,"Glenn Thompson",Glenn,,Thompson,,,2,R,1,Rep,HD-PA-5,4811486,24046,N00029736,Glenn_Thompson_(Pennsylvania),267269,0
9330,"Mac Thornberry",Mac,,Thornberry,,,2,R,1,Rep,HD-TX-13,17658625,21706,N00006052,Mac_Thornberry,159083,0
9332,"Patrick Tiberi",Patrick,J.,Tiberi,,,2,R,1,Rep,HD-OH-12,2781461,8404,N00009699,Patrick_Tiberi,197859,0
9333,"Michael Turner",Michael,R.,Turner,,,2,R,1,Rep,HD-OH-10,17658265,45519,N00025175,Michael_Turner_(Ohio),211690,0
9334,"Fred Upton",Fred,,Upton,,,2,R,1,Rep,HD-MI-6,2001367,26906,N00004133,Fred_Upton,158900,0
9335,"Greg Walden",Greg,,Walden,,,2,R,1,Rep,HD-OR-2,3106417,2979,N00007690,Greg_Walden,159027,0
9337,"Joe Wilson",Joe,,Wilson,,,2,R,1,Rep,HD-SC-2,6644962,3985,N00024809,Joe_Wilson_(South_Carolina),198713,0
9338,"Frank Wolf",Frank,R.,Wolf,,,2,R,1,Rep,HD-VA-10,17658729,27120,N00002073,Frank_Wolf,159113,0
9340,"Jim Costa",Jim,,Costa,,,1,D,1,Rep,HD-CA-16,732074,3577,N00026341,Jim_Costa,193005,0
9341,"Louie Gohmert",Louie,,Gohmert,,,2,R,1,Rep,HD-TX-1,11600094,50029,N00026148,Louie_Gohmert,226543,0
9343,"Dana Rohrabacher",Dana,,Rohrabacher,,,2,R,1,Rep,HD-CA-48,9685202,26763,N00007151,Dana_Rohrabacher,158762,0
9344,"Peter Roskam",Peter,J.,Roskam,,,2,R,1,Rep,HD-IL-6,3052886,6382,N00004719,Peter_Roskam,208702,0
9345,"Lynn Westmoreland",Lynn,A.,Westmoreland,,,2,R,1,Rep,HD-GA-3,12999261,8001,N00026163,Lynn_Westmoreland,193800,0
9346,"Robert Aderholt",Robert,B.,Aderholt,,,2,R,1,Rep,HD-AL-4,6307650,441,N00003028,Robert_Aderholt,158703,0
9347,"Todd Akin","W. Todd",,Akin,,,2,R,1,Rep,HD-MO-2,3836994,9301,N00009677,Todd_Akin,205781,0
9348,"Spencer Bachus",Spencer,,Bachus,,,2,R,1,Rep,HD-AL-6,1767895,26715,N00008091,Spencer_Bachus,158705,0
9350,"Judy Biggert",Judy,,Biggert,,,2,R,1,Rep,HD-IL-13,2949538,6298,N00004762,Judy_Biggert,158840,0
9351,"John Boehner",John,A.,Boehner,,,2,R,1,Rep,HD-OH-8,10184574,27015,N00003675,John_Boehner,159008,0
9353,"Paul Broun",Paul,C.,Broun,,,2,R,1,Rep,HD-GA-10,6416580,70001,N00028986,Paul_Broun,258237,0
9354,"John Campbell",John,,Campbell,,,2,R,1,Rep,HD-CA-45,1874435,55921,N00027565,John_Campbell_(California),208499,0
9355,"Eric Cantor",Eric,,Cantor,,,2,R,1,Rep,HD-VA-7,6568554,5121,N00013131,Eric_Cantor,199495,0
9357,"Jeff Flake",Jeff,,Flake,,,2,R,1,Rep,HD-AZ-6,8753041,28128,N00009573,Jeff_Flake,205546,0
9358,"Randy Forbes","J. Randy",,Forbes,,,2,R,1,Rep,HD-VA-4,17658520,5146,N00013799,Randy_Forbes,199396,0
9359,"Trent Franks",Trent,,Franks,,,2,R,1,Rep,HD-AZ-8,1448924,28399,N00006423,Trent_Franks,211720,0
9360,"John Garamendi",John,,Garamendi,,,1,D,1,Rep,HD-CA-3,12997062,29664,N00030856,John_Garamendi,240331,0
9361,"Phil Gingrey",Phil,,Gingrey,,,2,R,1,Rep,HD-GA-11,6621358,17644,N00024760,Phil_Gingrey,193671,0
9362,"Bob Goodlatte",Bob,,Goodlatte,,,2,R,1,Rep,HD-VA-6,17658523,27116,N00009154,Bob_Goodlatte,159109,0
9363,"Gregg Harper",Gregg,,Harper,,,2,R,1,Rep,HD-MS-3,17658799,101985,N00029632,Gregg_Harper,266921,0
9364,"Wally Herger",Wally,,Herger,,,2,R,1,Rep,HD-CA-2,9528301,26728,N00007584,Wally_Herger,158719,0
9365,"Jim Jordan",Jim,,Jordan,,,2,R,1,Rep,HD-OH-4,13004893,8158,N00027894,Jim_Jordan_(Ohio),197920,0
9366,"Jack Kingston",Jack,,Kingston,,,2,R,1,Rep,HD-GA-1,6805508,26816,N00002656,Jack_Kingston,158807,0
9367,"Mark Kirk",Mark,Steven,Kirk,,,2,R,2,Sen,SD-IL,19889347,33502,N00012539,Mark_Kirk,205758,0
9368,"Doug Lamborn",Doug,,Lamborn,,,2,R,1,Rep,HD-CO-5,6368620,2698,N00028133,Doug_Lamborn,193118,0
9370,"Daniel Lungren",Daniel,E.,Lungren,,,2,R,1,Rep,HD-CA-3,6654531,16730,N00011971,Dan_Lungren,226492,0
9371,"Kevin McCarthy",Kevin,,McCarthy,,,2,R,1,Rep,HD-CA-23,331199,28918,N00028152,Kevin_McCarthy_(California),211752,0
9372,"Patrick McHenry",Patrick,T.,McHenry,,,2,R,1,Rep,HD-NC-10,6009425,21031,N00026627,Patrick_McHenry,212009,0
9373,"Howard McKeon",Howard,P.,McKeon,,Buck,2,R,1,Rep,HD-CA-25,17657731,26755,N00006882,Buck_McKeon,158742,0
9375,"Devin Nunes",Devin,,Nunes,,,2,R,1,Rep,HD-CA-22,2429326,16725,N00007248,Devin_Nunes,211691,0
9376,"Pete Olson",Pete,,Olson,,,2,R,1,Rep,HD-TX-22,17658836,102008,N00029285,Pete_Olson,164975,0
9377,"Mike Pence",Mike,,Pence,,,2,R,1,Rep,HD-IN-6,10245969,34024,N00003765,"Mike_Pence_vice_presidential_campaign,_2016",205765,0
9378,"Joseph Pitts",Joseph,R.,Pitts,,,2,R,1,Rep,HD-PA-16,17658715,265,N00001633,Joseph_Pitts_(Pennsylvania),159046,0
9379,"Tom Price",Tom,,Price,,,2,R,1,Rep,HD-GA-6,7844765,11853,N00026160,Tom_Price_(Georgia),193697,0
9381,"Harold Rogers",Harold,,Rogers,,,2,R,1,Rep,HD-KY-5,17657470,26875,N00003473,Hal_Rogers,158866,0
9382,"Mike J. Rogers",Mike,J.,Rogers,,,2,R,1,Rep,HD-MI-8,6630734,8751,N00009668,Mike_Rogers_(Michigan),205770,0
9383,"Paul Ryan",Paul,D.,Ryan,,,2,R,1,Rep,HD-WI-1,7432657,26344,N00004357,Paul_Ryan,159126,0
9384,"Steve Scalise",Steve,,Scalise,,,2,R,1,Rep,HD-LA-1,6627583,9026,N00009660,Steve_Scalise,194976,0
9385,"Jean Schmidt",Jean,,Schmidt,,,2,R,1,Rep,HD-OH-2,3454721,45475,N00027526,Jean_Schmidt_(Ohio),206504,0
9386,"John Sullivan",John,,Sullivan,,,2,R,1,Rep,HD-OK-1,17658288,24559,N00013847,John_Sullivan_(Oklahoma),198053,0
9388,"Ed Whitfield",Ed,,Whitfield,,,2,R,1,Rep,HD-KY-1,9240216,21873,N00003467,Ed_Whitfield,158862,0
9389,"Robert Wittman",Robert,J.,Wittman,,,2,R,1,Rep,HD-VA-1,6666723,58133,N00029459,Rob_Wittman,241260,0
9392,"William Owens",William,L.,Owens,,Bill,1,D,1,Rep,HD-NY-21,5159347,6018,N00031011,Bill_Owens,282636,0
9394,"Nancy Pelosi",Nancy,,Pelosi,,,1,D,1,Rep,HD-CA-12,2022063,26732,n00007360,Nancy_Pelosi,158725,0
9395,"Theodore Deutch",Theodore,E.,Deutch,,,1,D,1,Rep,HD-FL-21,6467543,67151,N00031317,Theodore_O._Rogers,248601,0
9398,"Harry Reid",Harry,,Reid,,,1,D,2,Sen,SD-NV,18930590,53320,N00009922,Harry_Reid,165257,0
9399,"Mark Begich",Mark,,Begich,,,1,D,2,Sen,SD-AK,0,79426,N00029901,Mark_Begich,266711,0
9400,"Jeff Bingaman",Jeff,,Bingaman,,,1,D,2,Sen,SD-NM,0,53326,N00006518,Jeff_Bingaman,165256,0
9401,"Barbara Boxer",Barbara,,Boxer,,,1,D,2,Sen,SD-CA,2545581,53274,N00006692,Barbara_Boxer,165202,0
9402,"Sherrod Brown",Sherrod,,Brown,,,1,D,2,Sen,SD-OH,3439679,27018,N00003535,Sherrod_Brown,159013,0
9403,"Robert Casey",Robert,P.,Casey,Jr.,Bob,1,D,2,Sen,SD-PA,5967054,2541,N00027503,Robert_Casey_(Pennsylvania),240529,0
9405,"Richard Durbin",Richard,,Durbin,,,1,D,2,Sen,SD-IL,3414130,26847,N00004981,Dick_Durbin,165219,0
9407,"John Kerry",John,F.,Kerry,,,1,D,2,Sen,SD-MA,3557076,53306,N00000245,John_Kerry,165230,0
9408,"Amy Klobuchar",Amy,,Klobuchar,,,1,D,2,Sen,SD-MN,17659011,65092,N00027500,Amy_Klobuchar,248506,0
9409,"Frank Lautenberg",Frank,R.,Lautenberg,,,1,D,2,Sen,SD-NJ,0,53324,N00000659,Frank_Lautenberg,165253,0
9410,"Carl Levin",Carl,,Levin,,,1,D,2,Sen,SD-MI,0,53307,N00001691,Carl_Levin,165235,0
9411,"Joseph Lieberman",Joseph,I.,Lieberman,,,3,I,2,Sen,SD-CT,0,53278,N00000616,Joe_Lieberman_(Connecticut),165206,0
9412,"Claire McCaskill",Claire,,McCaskill,,,1,D,2,Sen,SD-MO,4742989,2109,N00027694,Claire_McCaskill,240412,0
9413,"Robert Menendez",Robert,,Menendez,,,1,D,2,Sen,SD-NJ,17659015,26961,N00000699,Bob_Menendez,158964,0
9414,"Charles Schumer",Charles,E.,Schumer,,Chuck,1,D,2,Sen,SD-NY,19890086,26976,N00001093,Chuck_Schumer,165260,0
9415,"Debbie Stabenow",Debbie,,Stabenow,,,1,D,2,Sen,SD-MI,10688869,515,N00004118,Debbie_Stabenow,205511,0
9416,"Barbara Mikulski",Barbara,A.,Mikulski,,,1,D,2,Sen,SD-MD,19889207,53304,N00001945,Barbara_Mikulski,165232,0
9417,"Ron Wyden",Ron,,Wyden,,,1,D,2,Sen,SD-OR,5397600,27036,N00007724,Ron_Wyden,165265,0
9419,"Tom Harkin",Tom,,Harkin,,,1,D,2,Sen,SD-IA,0,53294,N00004207,Tom_Harkin,165216,0
9420,"Daniel Inouye",Daniel,K.,Inouye,,,1,D,2,Sen,SD-HI,9693740,53285,N00001762,Daniel_Inouye,165213,0
9421,"Daniel Akaka",Daniel,K.,Akaka,,,1,D,2,Sen,SD-HI,0,53286,N00007653,Daniel_Akaka,165214,0
9422,"Jeanne Shaheen",Jeanne,,Shaheen,,,1,D,2,Sen,SD-NH,2227644,1663,N00024790,Jeanne_Shaheen,209675,0
9423,"Dianne Feinstein",Dianne,,Feinstein,,,1,D,2,Sen,SD-CA,26294,53273,N00007364,Dianne_Feinstein,165201,0
9424,"Patrick Leahy",Patrick,J.,Leahy,,,1,D,2,Sen,SD-VT,19890007,53353,N00009918,Patrick_Leahy_(Vermont),165283,0
9425,"Thomas Carper",Thomas,R.,Carper,,,1,D,2,Sen,SD-DE,8428238,22421,N00012508,Tom_Carper,205484,0
9426,"Kent Conrad",Kent,,Conrad,,,1,D,2,Sen,SD-ND,0,53331,N00004613,Kent_Conrad,165247,0
9427,"Maria Cantwell",Maria,,Cantwell,,,1,D,2,Sen,SD-WA,3465258,27122,N00007836,Maria_Cantwell,205537,0
9428,"Lamar Alexander",Lamar,,Alexander,,,2,R,2,Sen,SD-TN,2116345,15691,N00009888,Lamar_Alexander,211704,0
9429,"Bob Corker",Bob,,Corker,,,2,R,2,Sen,SD-TN,9471242,65905,N00027441,Bob_Corker,248423,0
9430,"John Ensign",John,,Ensign,,,2,R,2,Sen,SD-NV,0,22139,N00006619,,205528,0
9431,"Patty Murray",Patty,,Murray,,,1,D,2,Sen,SD-WA,18930579,53358,N00007876,Patty_Murray,165286,0
9432,"Bill Nelson",Bill,,Nelson,,,1,D,2,Sen,SD-FL,6416097,1606,N00009926,Bill_Nelson_(Florida),205493,0
9433,"John Rockefeller",John,D.,Rockefeller,IV,,1,D,2,Sen,SD-WV,5613984,53360,N00001685,Jay_Rockefeller,165290,0
9434,"Bernard Sanders",Bernard,,Sanders,,,3,I,2,Sen,SD-VT,9960190,27110,N00000528,Bernie_Sanders,159116,0
9436,"Olympia Snowe",Olympia,J.,Snowe,,,2,R,2,Sen,SD-ME,0,26885,N00000480,Olympia_Snowe,165233,0
9438,"Herb Kohl",Herb,,Kohl,,,1,D,2,Sen,SD-WI,0,53362,N00004309,Herb_Kohl,165287,0
9439,"Max Baucus",Max,,Baucus,,,1,D,2,Sen,SD-MT,0,53315,N00004643,Max_Baucus,165243,0
9441,"Benjamin Cardin",Benjamin,L.,Cardin,,,1,D,2,Sen,SD-MD,8046162,26888,N00001955,Ben_Cardin,158887,0
9443,"Sheldon Whitehouse",Sheldon,,Whitehouse,,,1,D,2,Sen,SD-RI,373538,2572,N00027533,Sheldon_Whitehouse,248425,0
9444,"John Cornyn",John,,Cornyn,,,2,R,2,Sen,SD-TX,6646197,15375,N00024852,John_Cornyn,211675,0
9445,"Mike Crapo",Mike,,Crapo,,,2,R,2,Sen,SD-ID,19890076,26830,N00006267,Mike_Crapo,165218,0
9446,"Kay Hutchison",Kay,Bailey,Hutchison,,,2,R,2,Sen,SD-TX,0,53349,N00005675,Kay_Bailey_Hutchison,165278,0
9447,"Jon Kyl",Jon,,Kyl,,,2,R,2,Sen,SD-AZ,0,26721,N00006406,Jon_Kyl,165200,0
9448,"John McCain",John,,McCain,,,2,R,2,Sen,SD-AZ,19897785,53270,N00006424,John_McCain,165199,0
9450,"Johnny Isakson",Johnny,,Isakson,,,2,R,2,Sen,SD-GA,7238922,1721,N00002593,Johnny_Isakson,158812,0
9451,"Saxby Chambliss",Saxby,,Chambliss,,,2,R,2,Sen,SD-GA,0,22029,N00002685,Saxby_Chambliss,158814,0
9452,"Michael Enzi",Michael,B.,Enzi,,,2,R,2,Sen,SD-WY,6651769,558,N00006249,Mike_Enzi,165292,0
9455,"Jeff Sessions",Jeff,,Sessions,,,2,R,2,Sen,SD-AL,22025634,443,N00003062,Jeff_Sessions,165196,0
9456,"David Vitter",David,,Vitter,,,2,R,2,Sen,SD-LA,19890121,4615,N00009659,David_Vitter,158868,0
9459,"Susan Collins",Susan,M.,Collins,,,2,R,2,Sen,SD-ME,10045641,379,N00000491,Susan_Collins_(Maine),165234,0
9460,"Jack Reed",Jack,,Reed,,,1,D,2,Sen,SD-RI,5584992,27060,N00000362,Jack_Reed,165269,0
9461,"Mary Landrieu",Mary,L.,Landrieu,,,1,D,2,Sen,SD-LA,0,661,N00005395,Mary_Landrieu,165228,0
9463,"Michael Bennet",Michael,F.,Bennet,,,1,D,2,Sen,SD-CO,5995587,110942,N00030608,Michael_Bennet,274906,0
9464,"Mark Udall",Mark,,Udall,,,1,D,2,Sen,SD-CO,3877995,12329,N00008051,Mark_Udall,158771,0
9466,"Kay Hagan",Kay,R.,Hagan,,,1,D,2,Sen,SD-NC,0,21082,N00029617,Kay_Hagan,196549,0
9467,"Tim Johnson",Tim,,Johnson,,,1,D,2,Sen,SD-SD,0,6338,N00010084,Timothy_Johnson_(Illinois),165274,0
9469,"Jeff Merkley",Jeff,,Merkley,,,1,D,2,Sen,SD-OR,13005237,23644,N00029303,Jeff_Merkley,198129,0
9470,"Mark Pryor",Mark,L.,Pryor,,,1,D,2,Sen,SD-AR,0,35,N00013823,Mark_Pryor,211669,0
9471,"Jon Tester",Jon,,Tester,,,1,D,2,Sen,SD-MT,7974707,20928,N00027605,Jon_Tester,196276,0
9472,"Tom Udall",Tom,,Udall,,,1,D,2,Sen,SD-NM,1864753,22658,N00006561,Tom_Udall,158967,0
9473,"Mark Warner",Mark,R.,Warner,,,1,D,2,Sen,SD-VA,6003122,535,N00002097,Mark_Warner,210000,0
9474,"Jim Webb",Jim,,Webb,,,1,D,2,Sen,SD-VA,0,60043,N00028058,Jim_Webb_(Virginia),248466,0
9476,"Al Franken",Al,,Franken,,,1,D,2,Sen,SD-MN,1646379,108924,N00029016,Al_Franken,266864,0
9478,"James Inhofe",James,M.,Inhofe,,,2,R,2,Sen,SD-OK,10938141,27027,N00005582,Jim_Inhofe,165264,0
9480,"Mike Johanns",Mike,,Johanns,,,2,R,2,Sen,SD-NE,0,21309,N00029444,Mike_Johanns,209671,0
9481,"Benjamin Nelson","E. Benjamin",,Nelson,,,1,D,2,Sen,SD-NE,0,21744,N00005329,Ben_Nelson,205523,0
9482,"Pat Roberts",Pat,,Roberts,,,2,R,2,Sen,SD-KS,16368473,26866,N00005285,Pat_Roberts,165224,0
9483,"John Barrasso",John,,Barrasso,,,2,R,2,Sen,SD-WY,10154698,52662,N00006236,John_Barrasso,214311,0
9484,"Chuck Grassley",Chuck,,Grassley,,,2,R,2,Sen,SD-IA,6338995,53293,N00001758,Chuck_Grassley,165215,0
9486,"Richard Burr",Richard,,Burr,,,2,R,2,Sen,SD-NC,6860429,21787,N00002221,Richard_Burr,158938,0
9487,"Thad Cochran",Thad,,Cochran,,,2,R,2,Sen,SD-MS,10931178,53312,N00003328,Thad_Cochran,165241,0
9488,"Lindsey Graham",Lindsey,,Graham,,,2,R,2,Sen,SD-SC,8463292,21992,N00009975,Lindsey_Graham,159057,0
9489,"Orrin Hatch",Orrin,G.,Hatch,,,2,R,2,Sen,SD-UT,1673075,53352,N00009869,Orrin_Hatch,165279,0
9490,"Richard Lugar",Richard,G.,Lugar,,,2,R,2,Sen,SD-IN,0,53292,N00001764,Richard_Lugar,165221,0
9491,"Lisa Murkowski",Lisa,,Murkowski,,,2,R,2,Sen,SD-AK,6604204,15841,N00026050,Lisa_Murkowski,192554,0
9492,"John Thune",John,,Thune,,,2,R,2,Sen,SD-SD,19897787,398,N00004572,John_Thune,159061,0
9493,"Roger Wicker",Roger,F.,Wicker,,,2,R,2,Sen,SD-MS,17659028,21926,N00003280,Roger_Wicker,158928,0
9495,"Jim DeMint",Jim,,DeMint,,,2,R,2,Sen,SD-SC,19889388,25026,N00002472,Jim_DeMint,159058,0
9496,"James Risch",James,E.,Risch,,,2,R,2,Sen,SD-ID,6576171,2919,N00029441,Jim_Risch,213702,0
9497,"Mitch McConnell",Mitch,,McConnell,,,2,R,2,Sen,SD-KY,9284790,53298,N00003389,Mitch_McConnell,165225,0
9498,"Tom Coburn",Tom,,Coburn,,,2,R,2,Sen,SD-OK,8604163,22085,N00005601,Tom_Coburn,159021,0
9500,"Richard Shelby",Richard,C.,Shelby,,,2,R,2,Sen,SD-AL,7384087,53266,N00009920,Richard_Shelby,165195,0
9502,"Scott Brown",Scott,P.,Brown,,,2,R,2,Sen,SD-MA,112965,18919,N00031174,Scott_Brown_(Massachusetts),195093,0
9507,"Mark Critz",Mark,S.,Critz,,,1,D,1,Rep,HD-PA-12,5283943,119481,N00032014,Mark_Critz,286970,0
9549,"Tom Graves",Tom,,Graves,,,2,R,1,Rep,HD-GA-14,6801736,31969,N00030788,Tom_Graves,211906,0
9624,"Christopher Coons",Christopher,A.,Coons,,,1,D,2,Sen,SD-DE,5584171,122834,N00031820,Chris_Coons,286419,0
9625,"Joe Manchin",Joe,,Manchin,III,,1,D,2,Sen,SD-WV,7573477,7547,N00032838,Joe_Manchin_III,219013,0
9630,"Tom Reed",Tom,,Reed,II,,2,R,1,Rep,HD-NY-23,17657549,127046,N00030949,Tom_Reed_(New_York),284901,0
11040,"Diane Black",Diane,,Black,,,2,R,1,Rep,HD-TN-6,9363448,25292,N00031539,Diane_Black,199041,0
11041,"Mo Brooks",Mo,,Brooks,,,2,R,1,Rep,HD-AL-5,6668470,121610,N00030910,Mo_Brooks,283897,0
